WAVELENGTH,AR Reflecttance @ 00 AOI,AR Reflecttance @ 30 AOI,AR Transmittance @ 00 AOI,AR Transmittance @ 30 AOI
5.428,0.180285,0.298195,97.504438,94.672182
5.43,0.178204,0.298437,97.483398,94.644759
5.432,0.176478,0.298725,97.463447,94.618256
5.434,0.174873,0.299269,97.44375,94.591607
5.436,0.17361,0.2996,97.424284,94.564971
5.438,0.172703,0.299908,97.405565,94.539034
5.44,0.172074,0.300694,97.388433,94.514869
5.442,0.172311,0.301442,97.374256,94.494164
5.444,0.173437,0.302302,97.363096,94.47708
5.446,0.175389,0.303542,97.354752,94.463518
5.448,0.178606,0.305349,97.350912,94.4554
5.45,0.182916,0.307536,97.350289,94.45116
5.452,0.188142,0.30986,97.351302,94.448863
5.454,0.193072,0.312152,97.351209,94.44547
5.456,0.198033,0.314513,97.350562,94.441428
5.458,0.203409,0.317054,97.349994,94.437256
5.46,0.209219,0.319973,97.350285,94.434006
5.462,0.215046,0.323165,97.350062,94.430088
5.464,0.220481,0.326541,97.347991,94.423959
5.466,0.224805,0.329506,97.341498,94.412698
5.468,0.228188,0.332203,97.331322,94.397067
5.47,0.230771,0.33475,97.318096,94.377706
5.472,0.231846,0.337126,97.300135,94.352861
5.474,0.231887,0.339324,97.279302,94.324717
5.476,0.2313,0.341341,97.257222,94.29519
5.478,0.230801,0.343421,97.235535,94.266634
5.48,0.230237,0.345312,97.2139,94.238668
5.482,0.229503,0.346797,97.192087,94.211056
5.484,0.228108,0.348312,97.169531,94.18277
5.486,0.226626,0.349829,97.147219,94.155156
5.488,0.225552,0.351333,97.126006,94.129375
5.49,0.225621,0.353019,97.108184,94.107869
5.492,0.22645,0.35488,97.092847,94.089608
5.494,0.227697,0.356921,97.079213,94.0737
5.496,0.22965,0.358947,97.067368,94.060276
5.498,0.232209,0.360967,97.056811,94.048746
5.5,0.235305,0.362985,97.047051,94.038569
5.502,0.238119,0.365025,97.037244,94.027888
5.504,0.240972,0.366984,97.027416,94.017055
5.506,0.244229,0.368733,97.017576,94.006453
5.508,0.247881,0.37051,97.008026,93.996415
5.51,0.251663,0.372225,96.998332,93.986056
5.512,0.255264,0.373769,96.988045,93.974315
5.514,0.258172,0.374937,96.97547,93.959606
5.516,0.260453,0.375891,96.961051,93.942452
5.518,0.262216,0.376944,96.945624,93.923801
5.52,0.263807,0.377656,96.929124,93.903784
5.522,0.265249,0.378069,96.911906,93.882629
5.524,0.266501,0.378265,96.894568,93.86054
5.526,0.267723,0.378788,96.877687,93.838901
5.528,0.268994,0.379593,96.861354,93.817778
5.53,0.270511,0.380314,96.84555,93.796806
5.532,0.271878,0.381176,96.830048,93.77577
5.534,0.273108,0.382213,96.814975,93.754922
5.536,0.274472,0.383356,96.800777,93.735255
5.538,0.276419,0.38493,96.788688,93.717571
5.54,0.279017,0.387006,96.77889,93.702031
5.542,0.281668,0.389378,96.769884,93.687746
5.544,0.284609,0.39208,96.761772,93.674439
5.546,0.287885,0.395101,96.754446,93.661888
5.548,0.291086,0.398231,96.747246,93.649759
5.55,0.29439,0.401616,96.740016,93.638238
5.552,0.297892,0.405341,96.732597,93.627426
5.554,0.301173,0.409432,96.724894,93.616578
5.556,0.304367,0.41368,96.716727,93.605651
5.558,0.3076,0.417859,96.707951,93.594584
5.56,0.310726,0.422201,96.697998,93.583114
5.562,0.313502,0.426709,96.686388,93.570924
5.564,0.31546,0.431423,96.672274,93.557496
5.566,0.317407,0.43597,96.656638,93.543083
5.568,0.319355,0.440374,96.639786,93.527813
5.57,0.321087,0.44483,96.622264,93.51206
5.572,0.322781,0.449161,96.603975,93.495293
5.574,0.324506,0.453299,96.58489,93.47737
5.576,0.326442,0.45709,96.564678,93.458086
5.578,0.328406,0.460563,96.544192,93.437874
5.58,0.330349,0.463718,96.52383,93.416943
5.582,0.332651,0.466531,96.503791,93.3956
5.584,0.335264,0.46913,96.484243,93.373809
5.586,0.338175,0.471636,96.465322,93.351578
5.588,0.341586,0.473416,96.447776,93.328661
5.59,0.345414,0.474738,96.431334,93.305307
5.592,0.349624,0.47598,96.415631,93.281768
5.593999,0.353509,0.477048,96.400586,93.258857
5.596,0.357108,0.477995,96.386129,93.236602
5.598,0.36079,0.478969,96.372066,93.214801
5.6,0.364353,0.479932,96.358764,93.193493
5.602,0.367734,0.480903,96.346249,93.172656
5.604,0.370803,0.482055,96.334054,93.152012
5.606,0.373462,0.483355,96.321882,93.132099
5.608,0.375635,0.484798,96.309502,93.113241
5.609999,0.377389,0.486542,96.297088,93.094835
5.612,0.378541,0.488668,96.284185,93.076822
5.614,0.378802,0.491325,96.270102,93.059081
5.616,0.378696,0.494124,96.255976,93.04176
5.618,0.378416,0.49709,96.241986,93.025025
5.62,0.378402,0.500444,96.228426,93.009361
5.622,0.378428,0.503835,96.214935,92.994369
5.624,0.378432,0.507205,96.201422,92.979974
5.625999,0.378158,0.510977,96.187843,92.966376
5.628,0.378085,0.514885,96.174526,92.95355
5.63,0.378556,0.518777,96.161694,92.941493
5.632,0.379462,0.522302,96.149834,92.930184
5.634,0.380874,0.525617,96.138852,92.91969
5.636,0.382891,0.529063,96.128449,92.910005
5.638,0.385675,0.532071,96.119801,92.902104
5.64,0.389187,0.534622,96.112659,92.895677
5.641999,0.393175,0.537075,96.105135,92.888877
5.644,0.397301,0.539383,96.096275,92.879855
5.646,0.401355,0.541548,96.085395,92.867437
5.648,0.405573,0.543374,96.073154,92.853144
5.65,0.409947,0.544956,96.059781,92.83708
5.652,0.414542,0.546413,96.045746,92.819631
5.654,0.418888,0.54772,96.030151,92.799595
5.656,0.422854,0.548876,96.012432,92.776371
5.657999,0.426138,0.549828,95.990542,92.74791
5.66,0.428934,0.55086,95.966145,92.716009
5.662,0.43131,0.552101,95.93988,92.681372
5.664,0.433029,0.552927,95.911082,92.643186
5.666,0.434273,0.55363,95.880923,92.60312
5.668,0.435245,0.554583,95.850589,92.562913
5.67,0.43606,0.55553,95.822431,92.52561
5.672,0.436738,0.556485,95.79657,92.491366
5.673999,0.437268,0.557641,95.772049,92.458855
5.676,0.437644,0.558839,95.748208,92.427459
5.678,0.437862,0.560005,95.724567,92.396685
5.68,0.438032,0.56131,95.70302,92.36865
5.682,0.438365,0.562819,95.68449,92.344694
5.684,0.43927,0.564645,95.670911,92.327598
5.686,0.440344,0.566763,95.660095,92.314209
5.688,0.441546,0.569171,95.651557,92.303926
5.69,0.443038,0.571894,95.644874,92.296842
5.692,0.444909,0.574823,95.639244,92.291563
5.694,0.447255,0.577873,95.634139,92.287134
5.696,0.449868,0.581083,95.627178,92.281335
5.698,0.452795,0.584402,95.618465,92.274116
5.7,0.456182,0.587635,95.608483,92.265516
5.702,0.460016,0.591108,95.59755,92.256096
5.704,0.464291,0.594918,95.585742,92.245978
5.706,0.468671,0.598571,95.570792,92.23255
5.708,0.473185,0.601949,95.551232,92.21374
5.71,0.477865,0.604815,95.524141,92.185679
5.712,0.482569,0.607366,95.493972,92.15341
5.714,0.487246,0.609652,95.46171,92.118156
5.716,0.491751,0.611819,95.428835,92.082544
5.718,0.496109,0.61384,95.396045,92.046782
5.72,0.500321,0.615695,95.363968,92.011199
5.722,0.504403,0.617551,95.334383,91.977924
5.724,0.508315,0.619415,95.307295,91.947101
5.726,0.511857,0.62125,95.282355,91.918851
5.728,0.515308,0.623181,95.259311,91.892572
5.73,0.518794,0.625272,95.237953,91.867903
5.732,0.52226,0.627408,95.21964,91.846684
5.734,0.525764,0.62989,95.205388,91.830093
5.736,0.529462,0.633435,95.198062,91.821497
5.738,0.533179,0.637508,95.194112,91.816588
5.74,0.536872,0.641962,95.19241,91.813994
5.742,0.540741,0.646475,95.190629,91.811105
5.744,0.5447,0.651224,95.188712,91.808038
5.746,0.548601,0.656496,95.186408,91.804804
5.748,0.55264,0.661964,95.183185,91.800711
5.75,0.556829,0.667538,95.178766,91.795404
5.752,0.560809,0.672925,95.171892,91.786976
5.754,0.564706,0.678167,95.161759,91.774781
5.756,0.568703,0.683371,95.147341,91.757885
5.758,0.572333,0.687975,95.12812,91.73594
5.76,0.575499,0.691808,95.10357,91.708382
5.762,0.578061,0.694179,95.069615,91.670401
5.764,0.580128,0.695624,95.030086,91.626275
5.766,0.581727,0.696585,94.987941,91.579331
5.768,0.583296,0.697227,94.947221,91.533668
5.77,0.584901,0.697633,94.908538,91.489919
5.772,0.586505,0.698135,94.870698,91.44688
5.774,0.588107,0.698499,94.833893,91.404738
5.776,0.589708,0.698467,94.798038,91.363362
5.778,0.591273,0.698509,94.764221,91.324172
5.78,0.59286,0.698747,94.732784,91.287511
5.782,0.594905,0.699581,94.705122,91.25442
5.784,0.59743,0.701031,94.680566,91.224374
5.786,0.600523,0.703161,94.658482,91.196978
5.788,0.604169,0.706117,94.640067,91.172436
5.79,0.608351,0.709889,94.625191,91.150577
5.792,0.613006,0.714246,94.611676,91.130063
5.794,0.617814,0.718889,94.598501,91.110343
5.796,0.622331,0.723351,94.584024,91.090549
5.798,0.626941,0.72816,94.569226,91.070894
5.8,0.631711,0.733412,94.554223,91.051388
5.802,0.636832,0.73933,94.539155,91.032294
5.804,0.642064,0.745519,94.523354,91.013222
5.806,0.647163,0.751495,94.506181,90.993795
5.808,0.651797,0.757118,94.486179,90.973292
5.81,0.655851,0.76231,94.462902,90.951491
5.812,0.659235,0.766985,94.437054,90.928723
5.814,0.661902,0.771033,94.40848,90.905213
5.816,0.663629,0.774114,94.376605,90.881535
5.818,0.664937,0.776781,94.342952,90.857099
5.82,0.666009,0.779225,94.308061,90.831728
5.822,0.667279,0.781722,94.273459,90.80482
5.824,0.668646,0.784175,94.23906,90.776526
5.826,0.669851,0.78628,94.204658,90.747168
5.828,0.67082,0.788195,94.170252,90.717123
5.83,0.671401,0.789957,94.135705,90.686735
5.832,0.67234,0.791798,94.102108,90.655336
5.834,0.673762,0.793839,94.069795,90.622839
5.836,0.676119,0.796686,94.040247,90.588949
5.838,0.679073,0.800066,94.012774,90.553898
5.84,0.68232,0.803815,93.986881,90.517946
5.842,0.686095,0.807838,93.962856,90.480468
5.843999,0.69041,0.812106,93.940702,90.441494
5.846,0.695025,0.816734,93.919965,90.403187
5.848,0.699719,0.821405,93.900624,90.366305
5.85,0.703988,0.825467,93.8826,90.33286
5.852,0.708186,0.829418,93.865806,90.301341
5.854,0.712417,0.833406,93.850208,90.271333
5.856,0.716661,0.837574,93.83559,90.241884
5.858,0.720882,0.841819,93.821778,90.213435
5.859999,0.725043,0.845771,93.808225,90.187492
5.862,0.728788,0.849319,93.794595,90.164959
5.864,0.731717,0.852277,93.780571,90.147174
5.866,0.734343,0.854805,93.76569,90.132148
5.868,0.736746,0.856952,93.749862,90.119556
5.87,0.739039,0.859175,93.733547,90.109534
5.872,0.741205,0.861368,93.715959,90.100815
5.874,0.743107,0.863324,93.695974,90.091572
5.875999,0.745341,0.865419,93.67228,90.079335
5.878,0.748238,0.867828,93.643978,90.062544
5.88,0.75124,0.87049,93.612405,90.042429
5.882,0.75435,0.873406,93.577592,90.019079
5.884,0.757692,0.876574,93.539155,89.99312
5.886,0.7614,0.879994,93.497754,89.963193
5.888,0.765636,0.883584,93.454112,89.928461
5.89,0.770512,0.887761,93.408197,89.885175
5.891999,0.776097,0.892668,93.360006,89.831895
5.894,0.781641,0.897702,93.311457,89.775083
5.896,0.787124,0.902769,93.263186,89.715713
5.898,0.792476,0.907476,93.217624,89.65744
5.9,0.797634,0.911996,93.174173,89.599986
5.902,0.802592,0.916487,93.132537,89.543431
5.904,0.806948,0.920503,93.093884,89.489855
5.906,0.810614,0.923954,93.058452,89.439735
5.907999,0.81393,0.927199,93.024984,89.391961
5.91,0.81688,0.930177,92.993418,89.346538
5.912,0.819453,0.9327,92.963593,89.303369
5.914,0.82165,0.934989,92.934931,89.262473
5.916,0.823471,0.937222,92.907079,89.223799
5.918,0.824909,0.939209,92.879125,89.187733
5.92,0.825966,0.940924,92.85085,89.154304
5.922,0.826738,0.942513,92.822082,89.121669
5.923999,0.827344,0.944008,92.792463,89.08936
5.926,0.82813,0.945454,92.760938,89.055704
5.928,0.829107,0.947105,92.727572,89.021086
5.93,0.830328,0.949194,92.692411,88.98568
5.932,0.831896,0.951652,92.654378,88.948553
5.934,0.833838,0.954477,92.613233,88.9095
5.936,0.836267,0.957638,92.570181,88.868677
5.938,0.839213,0.961206,92.525031,88.825976
5.94,0.842798,0.965438,92.476872,88.780802
5.942,0.84699,0.970282,92.42707,88.733992
5.944,0.851685,0.975734,92.376554,88.686142
5.946,0.857425,0.981812,92.326749,88.637878
5.948,0.864411,0.988538,92.278197,88.589402
5.95,0.87178,0.995564,92.230427,88.541656
5.952,0.879404,1.002736,92.183611,88.494817
5.954,0.886637,1.009249,92.138698,88.44978
5.956,0.89366,1.015309,92.095527,88.406317
5.958,0.900609,1.02108,92.053976,88.364098
5.96,0.907346,1.026308,92.014528,88.324092
5.962,0.913818,1.030869,91.977567,88.286935
5.964,0.920065,1.034962,91.941702,88.250857
5.966,0.926069,1.038584,91.906722,88.21564
5.968,0.931513,1.041407,91.871724,88.180628
5.97,0.936522,1.043556,91.836541,88.145768
5.972,0.941415,1.045401,91.800673,88.110829
5.974,0.945864,1.046427,91.763649,88.075542
5.976,0.949538,1.046053,91.724985,88.039873
5.978,0.953004,1.045392,91.68462,88.002599
5.98,0.956382,1.044695,91.642531,87.963452
5.982,0.959906,1.044246,91.598059,87.920734
5.984,0.963555,1.04407,91.551185,87.874505
5.986,0.967178,1.044294,91.501943,87.825487
5.988,0.970797,1.044837,91.449999,87.773026
5.99,0.974413,1.045487,91.394312,87.7157
5.992,0.978022,1.046667,91.336632,87.655176
5.994,0.981581,1.048568,91.277688,87.592168
5.996,0.985364,1.051495,91.218925,87.527506
5.998,0.989431,1.055525,91.160689,87.461403
6,0.99346,1.060612,91.103518,87.394643
6.002,0.997482,1.066756,91.047569,87.32733
6.004,1.001707,1.074079,90.993518,87.259584
6.006,1.005923,1.082205,90.94177,87.19273
6.008,1.00985,1.090728,90.892857,87.128293
6.01,1.013463,1.098995,90.847968,87.068822
6.012,1.016678,1.106429,90.808233,87.016679
6.014,1.019645,1.11358,90.771942,86.96893
6.016,1.022391,1.120524,90.738793,86.925108
6.018,1.024902,1.127369,90.70892,86.884624
6.02,1.027178,1.134093,90.68213,86.847499
6.022,1.029221,1.140696,90.657342,86.813866
6.024,1.031031,1.146818,90.634462,86.783807
6.026,1.032583,1.151608,90.613094,86.757752
6.028,1.033969,1.155612,90.592921,86.734827
6.03,1.035314,1.159073,90.573649,86.714292
6.032,1.03633,1.162144,90.555094,86.696838
6.034,1.036877,1.164901,90.537311,86.682925
6.036,1.037662,1.167269,90.518782,86.669108
6.038,1.038729,1.169282,90.499249,86.654954
6.04,1.039991,1.171479,90.476362,86.637452
6.042,1.041522,1.173809,90.450501,86.617056
6.044,1.043583,1.176296,90.422375,86.594374
6.046,1.046056,1.178802,90.391475,86.569311
6.048,1.048765,1.18101,90.356958,86.54213
6.05,1.05204,1.183475,90.3201,86.511866
6.052,1.056058,1.186448,90.281558,86.47847
6.054,1.06078,1.190093,90.240974,86.438944
6.056,1.06624,1.194491,90.198161,86.39229
6.058,1.071922,1.199255,90.155822,86.34349
6.06,1.077788,1.204323,90.114299,86.293052
6.062,1.083663,1.209216,90.076398,86.244679
6.064,1.08946,1.213954,90.041517,86.197984
6.066,1.094904,1.218503,90.00869,86.152598
6.068,1.099865,1.222684,89.978223,86.109907
6.07,1.104019,1.226172,89.950432,86.072165
6.072,1.10764,1.229239,89.924773,86.037553
6.074,1.110826,1.231984,89.900957,86.005272
6.076,1.113657,1.234491,89.879033,85.975635
6.078,1.116166,1.236806,89.859125,85.948749
6.08,1.118348,1.238783,89.839747,85.923507
6.082,1.120199,1.240413,89.820677,85.899787
6.084,1.121557,1.241677,89.799155,85.876672
6.086,1.122488,1.242632,89.775631,85.854155
6.088,1.123204,1.243522,89.751335,85.831995
6.09,1.123768,1.244305,89.726077,85.810043
6.092,1.124385,1.244929,89.699717,85.787793
6.094,1.125001,1.245554,89.672657,85.765672
6.096,1.125591,1.246337,89.645159,85.744018
6.098,1.126254,1.247227,89.617615,85.722617
6.1,1.126999,1.248203,89.590132,85.701289
6.102,1.128056,1.249393,89.563474,85.680802
6.104,1.129488,1.250833,89.53785,85.661344
6.106,1.131125,1.252358,89.512637,85.642279
6.108,1.132966,1.253973,89.487964,85.623675
6.11,1.135121,1.255947,89.46671,85.607328
6.112,1.13763,1.258259,89.449498,85.593608
6.114,1.140768,1.260917,89.440991,85.585328
6.116,1.144398,1.263873,89.439047,85.581157
6.118,1.14837,1.267086,89.440742,85.579182
6.12,1.152519,1.270371,89.44563,85.579317
6.122,1.156566,1.273444,89.452346,85.580911
6.124,1.160681,1.276475,89.461029,85.584069
6.126,1.164973,1.279526,89.471588,85.588824
6.128,1.169192,1.282581,89.483675,85.594764
6.13,1.173222,1.285677,89.497323,85.601818
6.132,1.177365,1.288561,89.51131,85.6095
6.134,1.181681,1.291187,89.52548,85.617774
6.136,1.18575,1.29371,89.538892,85.625565
6.138,1.189569,1.296133,89.551478,85.632839
6.14,1.193266,1.298461,89.562735,85.63967
6.142,1.196877,1.300671,89.572442,85.645879
6.144,1.200674,1.302589,89.578925,85.650368
6.146,1.204533,1.30436,89.583051,85.653629
6.148,1.208211,1.306335,89.586338,85.656409
6.15,1.211817,1.308379,89.58885,85.65894
6.152,1.215422,1.310371,89.591221,85.661887
6.154,1.219083,1.312418,89.593271,85.66499
6.156,1.222923,1.314594,89.595079,85.668225
6.158,1.22672,1.316875,89.596337,85.671409
6.16,1.230368,1.31926,89.596725,85.674296
6.162,1.233905,1.321746,89.597053,85.677588
6.164,1.237312,1.324316,89.597417,85.681445
6.166,1.240724,1.327088,89.598788,85.686132
6.168,1.244177,1.330084,89.601348,85.691715
6.17,1.247417,1.333288,89.60476,85.697955
6.172,1.250432,1.336701,89.609035,85.70486
6.174,1.253092,1.340346,89.615602,85.713598
6.176,1.255433,1.344195,89.624201,85.723934
6.178,1.25769,1.348003,89.633208,85.734429
6.18,1.259862,1.3518,89.642542,85.7449
6.182,1.262074,1.355631,89.651079,85.753822
6.184,1.264264,1.359411,89.659111,85.761678
6.186,1.266322,1.362908,89.666834,85.769031
6.188,1.268274,1.366229,89.674315,85.775758
6.19,1.270073,1.369493,89.681902,85.782021
6.192,1.271866,1.372601,89.689035,85.787311
6.194,1.273785,1.375451,89.695367,85.79118
6.196,1.275868,1.378153,89.700369,85.793453
6.198,1.278179,1.380773,89.703431,85.793876
6.2,1.280695,1.38329,89.705138,85.792545
6.202,1.283416,1.385752,89.705782,85.789509
6.204,1.286339,1.387929,89.704832,85.784533
6.206,1.289443,1.389674,89.702012,85.777415
6.208,1.292858,1.391484,89.698173,85.768948
6.21,1.296649,1.393473,89.693424,85.759174
6.212,1.300424,1.39545,89.688263,85.749207
6.214,1.304117,1.397385,89.682773,85.73922
6.216,1.308138,1.399551,89.676786,85.728634
6.218,1.312503,1.401957,89.6703,85.717426
6.22,1.317068,1.404329,89.663028,85.705155
6.222,1.321829,1.406682,89.655018,85.691922
6.224,1.3267,1.40911,89.646782,85.678981
6.226,1.331655,1.411657,89.638411,85.666345
6.228,1.336436,1.414696,89.630854,85.654782
6.23,1.341126,1.418131,89.623913,85.644159
6.232,1.345975,1.421705,89.61718,85.634347
6.234,1.35091,1.42549,89.610781,85.625331
6.236,1.355819,1.429638,89.605052,85.617059
6.238,1.360722,1.434037,89.599685,85.609422
6.24,1.365642,1.438526,89.594112,85.60222
6.242,1.370528,1.443045,89.58837,85.59526
6.244,1.375284,1.447388,89.58228,85.588055
6.246,1.379936,1.451666,89.575891,85.580792
6.248,1.384438,1.455967,89.569159,85.573512
6.25,1.388931,1.460266,89.562225,85.566329
6.252,1.393618,1.464561,89.555365,85.559571
6.254,1.398295,1.468854,89.548144,85.552644
6.256,1.402798,1.47322,89.540314,85.545186
6.258,1.407258,1.477403,89.531652,85.536936
6.26,1.411737,1.481168,89.521888,85.527535
6.262,1.416214,1.484764,89.511201,85.517278
6.264,1.420714,1.4883,89.49965,85.506301
6.266,1.425136,1.491733,89.48721,85.494467
6.268,1.429363,1.49504,89.473814,85.481706
6.27,1.433715,1.49832,89.459766,85.468145
6.272,1.438342,1.501592,89.445238,85.453919
6.274,1.443086,1.504939,89.429965,85.438588
6.276,1.447932,1.508377,89.413833,85.421946
6.278,1.452786,1.511997,89.397087,85.404381
6.28,1.457599,1.51585,89.379774,85.385971
6.282,1.462495,1.51981,89.361963,85.366769
6.284,1.467501,1.52385,89.343646,85.346769
6.286,1.472598,1.527968,89.325014,85.326186
6.288,1.477769,1.532102,89.30605,85.305099
6.29,1.48314,1.536717,89.287172,85.283218
6.292,1.488773,1.541945,89.268458,85.260395
6.294,1.494317,1.547289,89.249839,85.237545
6.296,1.499719,1.55269,89.231275,85.214781
6.298,1.505016,1.55809,89.213101,85.192187
6.3,1.510196,1.563474,89.195347,85.169728
6.302,1.515391,1.568867,89.178063,85.148013
6.304,1.520641,1.574288,89.161225,85.127049
6.306,1.525588,1.579503,89.145284,85.107569
6.308,1.530193,1.584484,89.130297,85.08966
6.31,1.534598,1.589374,89.11601,85.073037
6.312,1.538804,1.594191,89.102426,85.057709
6.314,1.542915,1.598802,89.089217,85.043193
6.316,1.546939,1.603193,89.076355,85.029412
6.318,1.550886,1.607512,89.063933,85.017106
6.32,1.554774,1.611782,89.051916,85.006243
6.322,1.558235,1.615633,89.041171,84.998354
6.324,1.561229,1.619028,89.03181,84.993624
6.326,1.56423,1.622331,89.022461,84.989856
6.328,1.567259,1.625556,89.013094,84.986997
6.33,1.570379,1.628776,89.002974,84.983956
6.332,1.573589,1.631992,88.99208,84.980705
6.334,1.576976,1.635304,88.97999,84.976523
6.336,1.580535,1.63872,88.966716,84.971405
6.338,1.584484,1.642221,88.951539,84.964698
6.34,1.588844,1.645801,88.934418,84.956396
6.342,1.593476,1.64957,88.915316,84.94595
6.344,1.598361,1.653537,88.89422,84.933362
6.346,1.603629,1.657696,88.871263,84.91809
6.348,1.609296,1.662055,88.846465,84.900154
6.35,1.615223,1.6665,88.819769,84.878885
6.352,1.621367,1.671006,88.791271,84.854435
6.354,1.6281,1.675714,88.759739,84.824155
6.356,1.635532,1.680669,88.724719,84.787234
6.358,1.643008,1.685541,88.689217,84.748523
6.36,1.650529,1.690295,88.653256,84.708148
6.362,1.657411,1.69486,88.619828,84.67007
6.364,1.663482,1.699202,88.589628,84.635168
6.366,1.669162,1.70345,88.561264,84.602012
6.368,1.67453,1.707658,88.534491,84.570413
6.37,1.67944,1.711593,88.509747,84.540564
6.372,1.683869,1.715154,88.487103,84.512359
6.374,1.687827,1.718677,88.466509,84.486478
6.376,1.691275,1.722269,88.44796,84.46304
6.378,1.694417,1.725778,88.43145,84.44231
6.38,1.697361,1.729129,88.416931,84.424286
6.382,1.699886,1.732528,88.404569,84.409438
6.384,1.701961,1.736004,88.394097,84.397514
6.386,1.703434,1.739705,88.386885,84.390366
6.388,1.704104,1.743693,88.384328,84.389813
6.39,1.704444,1.748018,88.383344,84.392042
6.392,1.70458,1.7528,88.38294,84.395936
6.394,1.704821,1.757772,88.381793,84.399571
6.396,1.705468,1.762718,88.378603,84.40105
6.398,1.706336,1.767856,88.373814,84.401316
6.4,1.707386,1.773238,88.367342,84.400439
6.402,1.708573,1.779025,88.359284,84.398698
6.404,1.709735,1.785606,88.350186,84.39728
6.406,1.711143,1.792417,88.338737,84.393791
6.408,1.712972,1.798953,88.324043,84.386438
6.41,1.715446,1.805142,88.304856,84.373559
6.412,1.719139,1.810592,88.277843,84.350565
6.414,1.723725,1.815378,88.245204,84.320062
6.416,1.728879,1.819579,88.209598,84.285011
6.418,1.734616,1.822887,88.170587,84.244551
6.42,1.740803,1.82428,88.128207,84.197342
6.422,1.747394,1.824258,88.083344,84.145099
6.424,1.754199,1.823814,88.038871,84.092563
6.426,1.761126,1.822917,87.99509,84.039996
6.428,1.767437,1.822372,87.95681,83.993827
6.43,1.773261,1.822046,87.923163,83.952913
6.432,1.778959,1.821701,87.891871,83.914383
6.434,1.7845,1.821348,87.863073,83.878415
6.436,1.789744,1.820854,87.836501,83.844633
6.438,1.794687,1.820209,87.812168,83.813041
6.44,1.799549,1.819914,87.789806,83.783764
6.442,1.80434,1.819949,87.769424,83.756775
6.444,1.809026,1.820781,87.750777,83.732422
6.446,1.813564,1.822492,87.733936,83.710919
6.448,1.818248,1.824911,87.718169,83.691065
6.45,1.823129,1.827975,87.703459,83.672828
6.452,1.828255,1.831894,87.68908,83.65516
6.454,1.83366,1.836845,87.674727,83.637557
6.456,1.839328,1.84236,87.660561,83.620505
6.458,1.845377,1.848283,87.646628,83.604211
6.46,1.851423,1.854484,87.632773,83.588384
6.462,1.857086,1.860744,87.618907,83.572874
6.464,1.862736,1.867257,87.605007,83.557682
6.466,1.86859,1.874058,87.591153,83.542843
6.468,1.874706,1.881356,87.577008,83.528124
6.47,1.881494,1.889796,87.561763,83.512932
6.472,1.888538,1.898762,87.546082,83.497769
6.474,1.895121,1.907238,87.531045,83.483364
6.476,1.901272,1.915233,87.516541,83.469793
6.478,1.906396,1.921787,87.50313,83.458185
6.48,1.910627,1.927083,87.490705,83.448271
6.482,1.914315,1.931367,87.479108,83.439237
6.484,1.91743,1.934626,87.468354,83.431156
6.486,1.919699,1.936804,87.458868,83.424847
6.488,1.921075,1.937863,87.450759,83.420472
6.49,1.922259,1.93838,87.442488,83.415783
6.492,1.923262,1.938341,87.434188,83.410918
6.494,1.924475,1.938249,87.423921,83.403448
6.496,1.926024,1.938274,87.410923,83.39242
6.498,1.927831,1.938233,87.396505,83.379414
6.5,1.929965,1.938064,87.380912,83.364709
6.502,1.932197,1.937861,87.364554,83.348831
6.504,1.9342,1.937565,87.348329,83.332857
6.506,1.936473,1.937463,87.330829,83.315151
6.508,1.939347,1.937665,87.311192,83.2947
6.51,1.943016,1.938593,87.288676,83.270701
6.512,1.94826,1.941393,87.260577,83.240149
6.514,1.954701,1.945544,87.228296,83.204601
6.516,1.961753,1.950241,87.194313,83.166768
6.518,1.969444,1.955573,87.158356,83.126386
6.52,1.977213,1.961191,87.121502,83.084859
6.522,1.985105,1.967124,87.083659,83.042067
6.524,1.993196,1.973319,87.04564,82.999364
6.526,2.001549,1.979801,87.007318,82.956594
6.528,2.00958,1.986293,86.970136,82.91563
6.53,2.017164,1.992761,86.934377,82.876897
6.532,2.024474,1.999156,86.899821,82.839837
6.534,2.031523,2.005422,86.866602,82.804456
6.536,2.03837,2.011653,86.834257,82.770422
6.538,2.04518,2.018016,86.801878,82.736719
6.54,2.051636,2.024191,86.771143,82.705419
6.542,2.05752,2.029923,86.743186,82.677993
6.544,2.062668,2.035128,86.718848,82.655441
6.546,2.0664,2.039309,86.7017,82.642095
6.548,2.068993,2.042681,86.690212,82.636127
6.55,2.070949,2.04568,86.681178,82.633825
6.552,2.072238,2.048269,86.674899,82.635521
6.554,2.073517,2.050813,86.669247,82.638427
6.556,2.074791,2.053308,86.664267,82.642583
6.558,2.07589,2.055712,86.659824,82.648017
6.56,2.076747,2.057991,86.656035,82.654874
6.562,2.07764,2.06032,86.652083,82.662241
6.564,2.078644,2.062766,86.647934,82.670162
6.566,2.07978,2.065292,86.642801,82.677497
6.568,2.081013,2.067854,86.636213,82.683705
6.57,2.082539,2.070562,86.627909,82.688141
6.572,2.084597,2.073526,86.617521,82.689835
6.574,2.087195,2.076766,86.60461,82.688454
6.576,2.090509,2.080389,86.587993,82.68272
6.578,2.094572,2.084428,86.567447,82.672295
6.58,2.100005,2.089417,86.538686,82.651703
6.582,2.106786,2.09534,86.501868,82.621167
6.584,2.114146,2.10141,86.462512,82.587067
