WAVELENGTH,AR-AR-T-00AOI,AR-AR-T-30AOI,AR-AR-T-45AOI,AR-AR-T-55AOI,DLC-AR-T-00AOI,DLC-AR-T-00AOI,DLC-AR-T-00AOI,DLC-AR-T-00AOI,AR-R-00AOI,AR-R-30AOI,DLC-R-00AOI
8.972,99.342861,93.345452,90.355165,85.905462,96.039839,92.887951,90.809567,86.713645,0.048532,0.128889,1.092723
8.974,99.347646,93.34799,90.35783,85.907409,96.044175,92.890908,90.811248,86.714217,0.048545,0.128609,1.090053
8.975999,99.352524,93.350527,90.360513,85.909378,96.048471,92.893802,90.812904,86.714761,0.048487,0.128288,1.087572
8.978,99.357622,93.353095,90.363252,85.911398,96.052745,92.896664,90.814564,86.715308,0.048331,0.12792,1.085376
8.98,99.362984,93.355781,90.366135,85.913534,96.057046,92.899572,90.816303,86.715933,0.048092,0.127491,1.083487
8.981999,99.368346,93.358534,90.369107,85.915744,96.061346,92.902477,90.818076,86.71659,0.047788,0.12701,1.081724
8.984,99.37343,93.361292,90.372102,85.917977,96.06561,92.905324,90.819832,86.717224,0.047437,0.126487,1.079895
8.986,99.378109,93.363996,90.375055,85.920183,96.069803,92.908055,90.821519,86.717781,0.047051,0.125935,1.077913
8.988,99.382652,93.366583,90.3779,85.922313,96.073889,92.910614,90.823083,86.718207,0.04662,0.125364,1.075963
8.99,99.386833,93.368994,90.380574,85.924316,96.077835,92.912946,90.824474,86.718447,0.046143,0.124784,1.073889
8.992,99.390373,93.371168,90.383011,85.926143,96.081606,92.914993,90.82564,86.718448,0.045619,0.124207,1.071499
8.994,99.393044,93.373074,90.385174,85.927767,96.085183,92.916727,90.826553,86.718179,0.045048,0.123636,1.068641
8.996,99.394947,93.3748,90.387152,85.929257,96.08861,92.918226,90.82729,86.717714,0.044431,0.123053,1.065397
8.998,99.396231,93.376364,90.388965,85.930629,96.091901,92.919508,90.827864,86.717071,0.043768,0.122455,1.061844
9,99.397035,93.37777,90.390625,85.931889,96.095062,92.920579,90.828281,86.716259,0.043058,0.121846,1.058054
9.001999,99.397469,93.379022,90.392143,85.933044,96.098099,92.921446,90.828544,86.715287,0.0423,0.121228,1.054073
9.004,99.397466,93.380125,90.39353,85.9341,96.101019,92.922116,90.828659,86.714162,0.041484,0.120602,1.049847
9.006,99.396995,93.381084,90.394797,85.935064,96.103829,92.922596,90.828629,86.712895,0.040625,0.119972,1.045398
9.007999,99.396041,93.381902,90.395954,85.935942,96.106536,92.922892,90.82846,86.711494,0.039741,0.119338,1.040761
9.01,99.394561,93.38257,90.397001,85.936735,96.109134,92.922991,90.828144,86.709954,0.038848,0.118699,1.035955
9.012,99.392468,93.383019,90.397886,85.937409,96.111572,92.922798,90.827625,86.708214,0.037946,0.118031,1.030937
9.013999,99.389918,93.383275,90.398621,85.937972,96.113865,92.922347,90.826923,86.706291,0.037019,0.117343,1.025743
9.016,99.387097,93.383378,90.39923,85.93844,96.116042,92.921695,90.826071,86.704218,0.03605,0.116646,1.020426
9.018,99.384141,93.383368,90.399735,85.938826,96.11813,92.920895,90.8251,86.702027,0.03502,0.115954,1.015021
9.02,99.380831,93.383286,90.400161,85.939147,96.120157,92.920005,90.824042,86.69975,0.033919,0.115279,1.009466
9.022,99.37731,93.383173,90.400531,85.939417,96.122151,92.919079,90.822929,86.697419,0.032774,0.114634,1.003804
9.024,99.373816,93.383069,90.400869,85.939651,96.124139,92.918173,90.821794,86.695065,0.031621,0.114032,0.998103
9.026,99.370567,93.383005,90.401191,85.939861,96.126143,92.917331,90.82066,86.692715,0.03049,0.113483,0.992422
9.028,99.367489,93.382912,90.401453,85.940019,96.128122,92.916473,90.819475,86.69032,0.029379,0.11297,0.986725
9.03,99.364503,93.382773,90.401645,85.940119,96.130063,92.915572,90.818224,86.687866,0.028269,0.112485,0.981007
9.032,99.361577,93.382597,90.401778,85.940166,96.131968,92.914631,90.816914,86.685356,0.027142,0.112029,0.975287
9.033999,99.358683,93.382392,90.401858,85.940165,96.133839,92.913651,90.815551,86.68279,0.025981,0.111602,0.969581
9.036,99.355882,93.382167,90.401895,85.940118,96.135678,92.912635,90.814142,86.680172,0.024771,0.111204,0.963916
9.038,99.353135,93.381929,90.401897,85.940032,96.137488,92.911585,90.812694,86.677503,0.023536,0.110835,0.958257
9.039999,99.350356,93.381688,90.401873,85.939909,96.13927,92.910504,90.811211,86.674787,0.022309,0.110495,0.952554
9.042,99.347459,93.381449,90.401827,85.939753,96.141025,92.909389,90.809699,86.672021,0.021124,0.110183,0.946755
9.044,99.344303,93.381136,90.401699,85.93952,96.1427,92.908139,90.808087,86.669141,0.019974,0.109889,0.940786
9.045999,99.341041,93.380745,90.401482,85.93921,96.144294,92.906757,90.806372,86.666147,0.018847,0.109615,0.93473
9.048,99.337923,93.38032,90.401212,85.938847,96.145842,92.905308,90.804595,86.663082,0.017743,0.109366,0.928721
9.05,99.335194,93.379905,90.400925,85.938456,96.147377,92.903857,90.8028,86.659987,0.016663,0.109149,0.92289
9.052,99.332654,93.379543,90.400657,85.938062,96.148932,92.902467,90.801027,86.656903,0.015606,0.108969,0.917171
9.054,99.330309,93.379278,90.400442,85.937691,96.15054,92.901203,90.799319,86.653873,0.014572,0.108833,0.911543
9.056,99.328473,93.379154,90.400317,85.937367,96.152235,92.90013,90.797716,86.650937,0.013561,0.108748,0.906106
9.058,99.327461,93.379213,90.400315,85.937115,96.154049,92.899312,90.79626,86.648138,0.012574,0.108718,0.900959
9.06,99.327425,93.379449,90.400427,85.936933,96.155976,92.898744,90.794944,86.645466,0.011601,0.108747,0.89614
9.062,99.328167,93.379818,90.400615,85.936798,96.157983,92.898364,90.793728,86.642879,0.010645,0.108828,0.891589
9.064,99.329471,93.380304,90.400872,85.936698,96.160058,92.898145,90.792596,86.640364,0.009722,0.108957,0.887258
9.065999,99.331122,93.380893,90.401188,85.936623,96.162192,92.89806,90.791534,86.637909,0.00885,0.10913,0.883095
9.068,99.333074,93.381571,90.401556,85.936564,96.164374,92.898082,90.790527,86.635502,0.008026,0.109342,0.879093
9.07,99.335453,93.382322,90.401967,85.936509,96.166593,92.898184,90.789562,86.633129,0.00724,0.109591,0.87528
9.071999,99.33821,93.383134,90.402412,85.936449,96.16884,92.898339,90.788623,86.630779,0.006508,0.109871,0.871641
9.074,99.341295,93.38399,90.402885,85.936374,96.171104,92.898521,90.787696,86.628439,0.005847,0.110178,0.868158
9.076,99.344737,93.384909,90.403398,85.936285,96.173403,92.898752,90.786802,86.626127,0.005276,0.11053,0.864852
9.077999,99.348593,93.385936,90.403984,85.936203,96.175781,92.899106,90.785997,86.623885,0.004791,0.110958,0.86175
9.08,99.352722,93.387051,90.404627,85.936125,96.178215,92.899558,90.785252,86.621694,0.004359,0.111441,0.858771
9.082,99.356977,93.388233,90.405308,85.936047,96.180681,92.900074,90.784541,86.619531,0.003949,0.111957,0.855835
9.084,99.361311,93.389457,90.406009,85.935965,96.183153,92.900626,90.783833,86.617374,0.003535,0.112482,0.852893
9.086,99.36588,93.390703,90.406711,85.935875,96.185608,92.901182,90.783101,86.615199,0.003131,0.112994,0.850002
9.088,99.370527,93.391947,90.407396,85.935772,96.188021,92.901712,90.782315,86.612985,0.002754,0.113472,0.847153
9.09,99.375074,93.393166,90.408046,85.935653,96.190368,92.902186,90.781449,86.61071,0.002421,0.113893,0.844328
9.092,99.379384,93.394354,90.408651,85.935517,96.192635,92.90259,90.780486,86.608363,0.002144,0.114243,0.841515
9.094,99.383558,93.395564,90.409244,85.935376,96.194865,92.902992,90.779475,86.605994,0.001914,0.114555,0.838724
9.096,99.387619,93.396794,90.409828,85.935229,96.197064,92.903393,90.778423,86.603602,0.001728,0.114837,0.835957
9.097999,99.391566,93.398032,90.4104,85.935072,96.199228,92.903779,90.777326,86.601179,0.001588,0.11509,0.833213
9.1,99.395394,93.399265,90.41096,85.9349,96.201357,92.904138,90.776184,86.598718,0.001493,0.115317,0.830494
9.102,99.399064,93.400481,90.411505,85.93471,96.203447,92.904459,90.774995,86.59621,0.001454,0.11552,0.82781
9.103999,99.402623,93.401669,90.412033,85.934498,96.205498,92.90473,90.773756,86.593647,0.00146,0.1157,0.825149
9.106,99.406135,93.402816,90.412542,85.93426,96.207507,92.904938,90.772465,86.591022,0.001493,0.11586,0.822494
9.108,99.409674,93.403914,90.413032,85.933993,96.209474,92.905077,90.771125,86.588329,0.001538,0.116004,0.819833
9.109999,99.413383,93.405023,90.413542,85.933714,96.211449,92.905236,90.769795,86.58562,0.001601,0.116165,0.81719
9.112,99.417098,93.406146,90.414067,85.933426,96.213425,92.905414,90.768469,86.582897,0.001686,0.116336,0.814551
9.114,99.420563,93.407255,90.414587,85.933119,96.215376,92.905565,90.767113,86.580132,0.001794,0.116495,0.811886
9.116,99.423528,93.408322,90.415079,85.932787,96.217274,92.905644,90.765689,86.5773,0.001923,0.116622,0.809163
9.118,99.426163,93.409319,90.415521,85.93242,96.21909,92.905604,90.764163,86.574375,0.002064,0.116694,0.806471
9.12,99.428491,93.410218,90.415892,85.932012,96.220797,92.9054,90.762497,86.571332,0.002223,0.116689,0.803775
9.122,99.430258,93.410992,90.416169,85.931554,96.222367,92.904986,90.760658,86.568145,0.002416,0.116585,0.800932
9.124,99.431209,93.411613,90.416331,85.931039,96.223773,92.904317,90.758609,86.564787,0.002658,0.116361,0.797799
9.126,99.43119,93.412078,90.416377,85.930464,96.225006,92.903379,90.75633,86.561246,0.002961,0.115996,0.794282
9.128,99.430355,93.412418,90.416327,85.929839,96.226091,92.902211,90.753845,86.55754,0.003314,0.115503,0.79047
9.129999,99.428913,93.412643,90.416193,85.929167,96.227045,92.900843,90.751187,86.553692,0.003702,0.114906,0.78649
9.132,99.42707,93.412766,90.415983,85.928452,96.227887,92.899306,90.748388,86.549723,0.004109,0.114232,0.782469
9.134,99.424863,93.412799,90.415708,85.927698,96.228634,92.897629,90.745479,86.545656,0.004528,0.113506,0.778468
9.135999,99.422127,93.412753,90.415378,85.926909,96.229304,92.895842,90.742493,86.541511,0.004967,0.112754,0.774406
9.138,99.419023,93.412641,90.415003,85.926089,96.229915,92.893974,90.73946,86.537311,0.005429,0.112002,0.77028
9.14,99.415725,93.412475,90.414593,85.925242,96.230485,92.892055,90.736412,86.533077,0.005912,0.111274,0.76609
9.141999,99.41235,93.412255,90.414146,85.924366,96.231016,92.890089,90.733353,86.528808,0.00642,0.110573,0.76183
9.144,99.408785,93.411951,90.413629,85.923438,96.231462,92.887998,90.730203,86.524434,0.00696,0.109823,0.757485
9.146,99.405029,93.411567,90.413049,85.922467,96.231828,92.885792,90.726972,86.519968,0.007519,0.109038,0.753083
9.148,99.401098,93.411112,90.412419,85.921461,96.232127,92.883491,90.723679,86.515435,0.00808,0.108239,0.748657
9.15,99.39699,93.410592,90.411749,85.920432,96.23237,92.881115,90.720344,86.510858,0.008628,0.107447,0.744229
9.152,99.392624,93.410016,90.411052,85.919388,96.232569,92.878683,90.716986,86.506261,0.009161,0.106683,0.739778
9.154,99.388091,93.409391,90.41034,85.91834,96.232736,92.876215,90.713625,86.501666,0.009696,0.10597,0.735306
9.156,99.383516,93.408726,90.409624,85.917297,96.232882,92.87373,90.71028,86.497098,0.010246,0.105328,0.730832
9.158,99.379015,93.408027,90.408913,85.916267,96.233018,92.871245,90.706968,86.492576,0.010828,0.104776,0.726367
9.16,99.374525,93.407262,90.408183,85.915237,96.233116,92.868701,90.703639,86.488054,0.011457,0.104276,0.721888
9.161999,99.37003,93.406427,90.407424,85.914198,96.23317,92.866087,90.700283,86.483515,0.012113,0.103813,0.717406
9.164,99.365576,93.405537,90.406645,85.913153,96.233187,92.863424,90.696914,86.478972,0.012764,0.103394,0.712953
9.166,99.36121,93.404604,90.405854,85.912105,96.233176,92.860734,90.693549,86.474437,0.01338,0.103028,0.708559
9.167999,99.356906,93.403643,90.405058,85.911054,96.233142,92.858038,90.690201,86.46992,0.013949,0.102721,0.704224
9.17,99.352653,93.402666,90.404265,85.910003,96.233096,92.855358,90.686888,86.465433,0.014491,0.102482,0.699935
9.172,99.348496,93.401688,90.403483,85.908953,96.233044,92.852714,90.683623,86.460988,0.015021,0.102319,0.695691
9.173999,99.344482,93.400722,90.40272,85.907908,96.232993,92.850128,90.680423,86.456596,0.015555,0.102238,0.691492
9.176,99.340567,93.399751,90.401961,85.906853,96.232923,92.847569,90.677257,86.452229,0.016099,0.102212,0.687319
9.178,99.336701,93.398736,90.401183,85.905773,96.232798,92.844975,90.674068,86.447837,0.016642,0.102196,0.683167
9.18,99.333033,93.397695,90.400398,85.904681,96.232641,92.842374,90.670886,86.44345,0.017186,0.102221,0.679079
9.182,99.329716,93.396644,90.399619,85.90359,96.232473,92.839796,90.667744,86.439098,0.017729,0.102317,0.675102
9.184,99.326798,93.3956,90.398859,85.902513,96.232319,92.837273,90.664675,86.434812,0.018272,0.102515,0.671246
9.186,99.324084,93.394582,90.398133,85.901464,96.232201,92.834834,90.66171,86.430623,0.018814,0.102844,0.66744
9.187999,99.321766,93.393605,90.397452,85.900456,96.232141,92.832511,90.658883,86.426559,0.019356,0.103335,0.663764
9.19,99.320072,93.392687,90.396831,85.899502,96.232163,92.830333,90.656226,86.422653,0.019899,0.104018,0.660309
9.192,99.319221,93.391842,90.396283,85.898614,96.232288,92.828328,90.65377,86.418933,0.020442,0.104925,0.657163
9.193999,99.319233,93.391057,90.395808,85.897788,96.232512,92.826492,90.651529,86.415407,0.020996,0.106067,0.654338
9.196,99.319906,93.39032,90.395395,85.897013,96.232816,92.824797,90.649471,86.412045,0.02155,0.107415,0.651749
9.198,99.321028,93.389624,90.39503,85.896279,96.233181,92.82322,90.647557,86.408815,0.022089,0.108931,0.649304
9.199999,99.322395,93.388962,90.3947,85.895578,96.233588,92.821736,90.645749,86.405684,0.022597,0.11058,0.646918
9.202,99.324154,93.388324,90.394392,85.894899,96.234017,92.820319,90.64401,86.402621,0.023078,0.112325,0.644654
9.204,99.326311,93.387705,90.394092,85.894233,96.234451,92.818946,90.642301,86.399593,0.023538,0.114131,0.642515
9.206,99.328701,93.387096,90.393787,85.89357,96.23487,92.817592,90.640586,86.396568,0.023976,0.115961,0.640426
9.208,99.331158,93.38649,90.393465,85.892902,96.235256,92.816232,90.638825,86.393515,0.024393,0.117781,0.63831
9.21,99.333637,93.385896,90.393138,85.892241,96.235622,92.81489,90.637048,86.390456,0.024788,0.119612,0.636136
9.212,99.336235,93.385329,90.392831,85.891604,96.235999,92.813606,90.635314,86.387443,0.025162,0.12151,0.633949
9.214,99.338966,93.384783,90.392536,85.890985,96.23638,92.81237,90.633612,86.384465,0.025515,0.123467,0.631779
9.216,99.341847,93.384253,90.392246,85.890376,96.236761,92.81117,90.63193,86.381515,0.025846,0.125474,0.629656
9.218,99.344876,93.383732,90.391952,85.889769,96.237135,92.809995,90.630258,86.378581,0.026165,0.127526,0.627597
9.219999,99.348034,93.383216,90.391649,85.889158,96.237497,92.808833,90.628584,86.375656,0.026481,0.129613,0.625584
9.222,99.351346,93.382698,90.391327,85.888534,96.237842,92.807674,90.626897,86.372729,0.026768,0.131729,0.623613
9.224,99.354843,93.382173,90.39098,85.88789,96.238163,92.806507,90.625185,86.369791,0.026995,0.133866,0.621685
9.225999,99.358567,93.381637,90.390604,85.88722,96.238461,92.80533,90.62345,86.366843,0.027134,0.136029,0.61981
9.228,99.362581,93.381099,90.390216,85.886534,96.238766,92.804196,90.621758,86.363939,0.027183,0.138283,0.618032
9.23,99.366778,93.380562,90.389818,85.885835,96.239073,92.8031,90.620098,86.36107,0.02717,0.140615,0.616294
9.231999,99.371025,93.380025,90.389405,85.885125,96.239369,92.802017,90.618439,86.358211,0.027124,0.142989,0.614523
9.234,99.375194,93.379488,90.388975,85.884406,96.239641,92.800927,90.616752,86.355338,0.027075,0.145374,0.612645
9.236,99.379382,93.378951,90.388523,85.88368,96.239876,92.799807,90.615007,86.352429,0.027026,0.147736,0.610678
9.238,99.383591,93.378415,90.388046,85.882948,96.240062,92.798634,90.613176,86.349457,0.02696,0.150041,0.608649
9.24,99.387719,93.377878,90.387541,85.882213,96.240185,92.797388,90.611228,86.346401,0.026861,0.152256,0.606558
9.242,99.391662,93.377342,90.387003,85.881477,96.240234,92.796045,90.609135,86.343235,0.026715,0.154349,0.604405
9.244,99.395417,93.37682,90.386449,85.88075,96.240223,92.794632,90.606933,86.339995,0.026512,0.156346,0.602204
9.246,99.399044,93.376323,90.385898,85.880039,96.240182,92.793194,90.604684,86.336734,0.026259,0.158304,0.599957
9.248,99.402502,93.375838,90.385335,85.879333,96.240098,92.791714,90.602363,86.333428,0.025972,0.16021,0.597632
9.25,99.405746,93.375353,90.384744,85.878622,96.239962,92.790176,90.599948,86.330054,0.025666,0.162051,0.595202
9.251999,99.408783,93.374853,90.384112,85.877894,96.239761,92.788563,90.597414,86.326589,0.025354,0.163815,0.592667
9.254,99.411696,93.374328,90.383424,85.877138,96.239486,92.78686,90.594738,86.323007,0.025031,0.16549,0.590076
9.256,99.41437,93.373763,90.382666,85.876344,96.239126,92.78505,90.591897,86.319287,0.024685,0.167062,0.587365
9.257999,99.416674,93.373146,90.381822,85.8755,96.238669,92.783117,90.588868,86.315404,0.024301,0.168519,0.584462
9.26,99.418481,93.372461,90.380873,85.874593,96.238102,92.781043,90.585623,86.311334,0.023864,0.16985,0.581297
9.262,99.419765,93.371661,90.379764,85.873589,96.237403,92.778806,90.582127,86.307053,0.023384,0.171061,0.577854
9.263999,99.420646,93.370769,90.378521,85.872507,96.236586,92.776425,90.578411,86.302589,0.022861,0.172163,0.574201
9.266,99.421257,93.369822,90.377189,85.871374,96.235675,92.773929,90.574515,86.297974,0.022298,0.173162,0.570411
9.268,99.421726,93.368859,90.375813,85.870221,96.234694,92.771345,90.570481,86.293245,0.021693,0.174066,0.566555
9.27,99.421978,93.367917,90.374439,85.869076,96.233666,92.768699,90.566352,86.288435,0.02103,0.174883,0.562587
9.272,99.421983,93.367034,90.373112,85.867967,96.232614,92.766019,90.562169,86.283579,0.020315,0.175619,0.558493
9.274,99.421857,93.366249,90.371876,85.866924,96.231563,92.763332,90.557973,86.278711,0.019578,0.176282,0.554343
9.276,99.421714,93.365599,90.370777,85.865975,96.230535,92.760664,90.553806,86.273866,0.018848,0.176879,0.550211
9.278,99.421625,93.365075,90.369804,85.865115,96.229531,92.758018,90.549665,86.26904,0.018138,0.177412,0.546131
9.28,99.421526,93.3646,90.368863,85.864285,96.228509,92.755349,90.545477,86.264171,0.017429,0.177872,0.542055
9.282,99.42137,93.364184,90.367966,85.863492,96.22747,92.752655,90.541243,86.259263,0.01672,0.178257,0.53798
9.283999,99.421116,93.363839,90.36713,85.862745,96.226416,92.749937,90.53697,86.254321,0.016012,0.178564,0.533908
9.286,99.420728,93.363577,90.366371,85.862053,96.225349,92.747194,90.532663,86.249349,0.015304,0.178793,0.529837
9.288,99.42023,93.363411,90.365704,85.861424,96.224271,92.744427,90.528326,86.244354,0.014596,0.178941,0.525768
9.289999,99.41963,93.363353,90.365146,85.860867,96.223182,92.741635,90.523966,86.239341,0.013889,0.179007,0.521701
9.292,99.418927,93.363416,90.364712,85.860391,96.222086,92.738819,90.519588,86.234315,0.013182,0.17899,0.517635
9.294,99.418121,93.36361,90.364417,85.860005,96.220983,92.735978,90.515195,86.229281,0.012475,0.178886,0.513571
9.295999,99.417166,93.363904,90.364208,85.859673,96.21984,92.733069,90.510724,86.224181,0.011759,0.178673,0.509499
9.298,99.416089,93.364283,90.364065,85.859385,96.218655,92.730091,90.506165,86.219009,0.011039,0.178352,0.505425
9.3,99.414961,93.36476,90.364014,85.859157,96.217445,92.727069,90.501556,86.213795,0.010329,0.177937,0.501363
9.302,99.413854,93.365347,90.364076,85.859005,96.216231,92.72403,90.496933,86.208572,0.009644,0.177445,0.497327
9.304,99.41276,93.366057,90.364274,85.858944,96.215032,92.721002,90.492335,86.203372,0.008984,0.176893,0.493288
