WAVELENGTH,Normal,20 deg,Normal,20 deg
5.236,22.445798,19.319966,22.273395,20.108501
5.238,22.432848,19.319208,22.266832,20.112946
5.24,22.419556,19.318737,22.260932,20.116376
5.242,22.405803,19.317264,22.255673,20.117473
5.244,22.391686,19.315562,22.250992,20.117209
5.246,22.376948,19.311829,22.247118,20.113108
5.248,22.361114,19.303949,22.244366,20.10218
5.25,22.344285,19.292642,22.242652,20.085399
5.252,22.327835,19.280452,22.241283,20.066966
5.254,22.312227,19.268298,22.240019,20.048415
5.256,22.297202,19.25563,22.238997,20.028822
5.258,22.283338,19.243224,22.237962,20.009425
5.26,22.270618,19.230704,22.237109,19.989574
5.262,22.259076,19.218781,22.236069,19.970499
5.264,22.248892,19.208678,22.23422,19.954288
5.266,22.239819,19.199877,22.231692,19.940064
5.268,22.232518,19.193286,22.228442,19.92935
5.27,22.228163,19.190405,22.224531,19.924512
5.272,22.226731,19.191056,22.220086,19.925184
5.274,22.224883,19.192123,22.213969,19.927104
5.276,22.220926,19.191966,22.205639,19.928048
5.278,22.215856,19.191563,22.19541,19.929337
5.28,22.208873,19.190475,22.182824,19.930335
5.282,22.200486,19.18939,22.167595,19.932069
5.284,22.189853,19.187236,22.150108,19.932938
5.286,22.174891,19.181675,22.130866,19.929474
5.288,22.15582,19.172892,22.109837,19.922137
5.29,22.132585,19.160951,22.087009,19.910606
5.292,22.104027,19.145171,22.062031,19.893168
5.294,22.068944,19.125158,22.033938,19.868935
5.296,22.033092,19.103119,22.006756,19.843021
5.298,22.001093,19.080752,21.983792,19.819478
5.3,21.97089,19.057275,21.963591,19.796513
5.302,21.942863,19.033135,21.94621,19.774391
5.304,21.916404,19.008095,21.931322,19.752417
5.306,21.892065,18.982404,21.919209,19.731207
5.308,21.873549,18.958145,21.911643,19.714519
5.31,21.861908,18.9359,21.909116,19.703371
5.312,21.855998,18.915049,21.911087,19.696679
5.314,21.855704,18.895451,21.917567,19.694429
5.316,21.862761,18.876614,21.929995,19.697761
5.318,21.873652,18.859536,21.945439,19.704351
5.32,21.883589,18.845548,21.959926,19.71105
5.322,21.893388,18.834468,21.974112,19.718392
5.324,21.903581,18.825985,21.9885,19.726726
5.326,21.91486,18.819908,22.003677,19.736504
5.328,21.928073,18.816205,22.020281,19.748283
5.33,21.937623,18.815336,22.033985,19.758376
5.332,21.939396,18.817664,22.041652,19.764093
5.334,21.93547,18.823008,22.04488,19.766799
5.336,21.926403,18.831155,22.043899,19.76675
5.338,21.911935,18.843316,22.03878,19.764182
5.34,21.892345,18.858412,22.029486,19.758914
5.342,21.86936,18.871579,22.015978,19.750362
5.343999,21.843182,18.881652,21.998055,19.738224
5.346,21.8137,18.889795,21.976001,19.72287
5.348,21.781638,18.895622,21.950338,19.7047
5.35,21.745182,18.9008,21.919906,19.683033
5.352,21.70751,18.902418,21.886744,19.659067
5.354,21.67375,18.89573,21.854083,19.634699
5.356,21.643554,18.880225,21.821274,19.609324
5.358,21.615901,18.858834,21.788696,19.583693
5.359999,21.590616,18.833748,21.757214,19.558851
5.362,21.567732,18.803556,21.725947,19.533902
5.364,21.547263,18.770997,21.696986,19.510835
5.366,21.529334,18.738717,21.672489,19.491689
5.368,21.514073,18.705475,21.651769,19.475757
5.37,21.500603,18.672511,21.634205,19.462731
5.372,21.488602,18.640361,21.61936,19.452381
5.374,21.478419,18.60842,21.60738,19.444736
5.375999,21.468312,18.579677,21.598774,19.440434
5.378,21.457092,18.556334,21.594237,19.440204
5.38,21.445474,18.537075,21.59338,19.443631
5.382,21.433994,18.520267,21.594516,19.44921
5.384,21.422936,18.50525,21.597265,19.456457
5.386,21.412074,18.492515,21.601862,19.465711
5.388,21.40122,18.481874,21.606999,19.476319
5.39,21.390364,18.473702,21.612623,19.488482
5.391999,21.379507,18.467527,21.618717,19.501911
5.394,21.368509,18.462058,21.624277,19.515407
5.396,21.357298,18.457321,21.629759,19.528929
5.398,21.345982,18.453287,21.634509,19.542548
5.4,21.334732,18.449312,21.636813,19.555855
5.402,21.324147,18.44595,21.63658,19.569548
5.404,21.313165,18.442321,21.634198,19.582468
5.406,21.300251,18.436907,21.629701,19.59278
5.407999,21.285801,18.430277,21.623359,19.601351
5.41,21.269447,18.421708,21.614632,19.606949
5.412,21.250291,18.409875,21.602728,19.607509
5.414,21.22837,18.395059,21.587338,19.603515
5.416,21.204043,18.377242,21.569596,19.594835
5.418,21.177493,18.356117,21.550557,19.580974
5.42,21.148449,18.331638,21.52957,19.562274
5.422,21.117548,18.304183,21.507697,19.538195
5.423999,21.085048,18.273568,21.48602,19.507286
5.426,21.049766,18.23849,21.463757,19.467909
5.428,21.015283,18.203382,21.442339,19.426897
5.43,20.985022,18.172362,21.423235,19.390526
5.432,20.957721,18.143787,21.405891,19.356425
5.434,20.933387,18.118145,21.390352,19.324866
5.436,20.912364,18.096176,21.376872,19.296379
5.438,20.894561,18.077505,21.365462,19.270376
5.44,20.879701,18.062383,21.355576,19.248445
5.442,20.86753,18.050963,21.346821,19.231795
5.444,20.858098,18.043057,21.339405,19.219736
5.446,20.851698,18.039213,21.333151,19.212899
5.448,20.849357,18.040835,21.328279,19.212736
5.45,20.851263,18.04807,21.325003,19.219297
5.452,20.853137,18.055751,21.321346,19.227819
5.454,20.852065,18.060365,21.315964,19.235001
5.456,20.849679,18.063873,21.30962,19.242628
5.458,20.845393,18.065598,21.301976,19.250419
5.46,20.839481,18.066073,21.293024,19.259331
5.462,20.832265,18.065685,21.282939,19.269596
5.464,20.820117,18.059187,21.270447,19.275283
5.466,20.800467,18.043021,21.254517,19.272529
5.468,20.774729,18.01922,21.235652,19.26361
5.47,20.743722,17.988275,21.214725,19.248412
5.472,20.70631,17.94856,21.191481,19.2254
5.474,20.662385,17.900139,21.16568,19.194827
5.476,20.619011,17.851206,21.14082,19.162711
5.478,20.580598,17.806829,21.119082,19.132748
5.48,20.544442,17.763887,21.099123,19.102657
5.482,20.510862,17.722917,21.08114,19.072909
5.484,20.479429,17.683437,21.065026,19.043011
5.486,20.450015,17.645244,21.05069,19.012805
5.488,20.425826,17.612478,21.039386,18.986152
5.49,20.409343,17.588212,21.032133,18.965861
5.492,20.399297,17.570817,21.028429,18.95042
5.494,20.393852,17.558509,21.027343,18.938422
5.496,20.392967,17.550977,21.02904,18.92967
5.498,20.397371,17.548899,21.033903,18.924697
5.5,20.401947,17.548632,21.038473,18.920453
5.502,20.403212,17.54771,21.040383,18.914867
5.504,20.403162,17.547557,21.040979,18.909129
5.506,20.401512,17.54787,21.040152,18.903034
5.508,20.399012,17.549245,21.038459,18.896982
5.51,20.396278,17.552206,21.036281,18.89134
5.512,20.38786,17.552193,21.029984,18.882979
5.514,20.369042,17.545394,21.016397,18.869242
5.516,20.341522,17.53332,20.996638,18.851137
5.518,20.308429,17.517827,20.97293,18.830176
5.52,20.27125,17.49991,20.946374,18.807033
5.522,20.228137,17.478675,20.915683,18.780806
5.524,20.183793,17.455907,20.884019,18.753889
5.526,20.142333,17.433174,20.854168,18.72838
5.528,20.101849,17.40971,20.824859,18.703324
5.53,20.063019,17.385923,20.796481,18.679005
5.532,20.026175,17.362008,20.7692,18.655562
5.534,19.989354,17.337007,20.741726,18.632086
5.536,19.957877,17.313496,20.717613,18.611056
5.538,19.937721,17.294376,20.700853,18.595235
5.54,19.928853,17.279649,20.691443,18.584542
5.542,19.926598,17.26701,20.686214,18.576978
5.544,19.926891,17.254476,20.682405,18.57083
5.546,19.93185,17.243252,20.681483,18.566974
5.548,19.939192,17.231867,20.681837,18.56448
5.55,19.945335,17.218106,20.680952,18.561882
5.552,19.951838,17.202651,20.679846,18.55983
5.554,19.957194,17.185094,20.677603,18.557681
5.556,19.95842,17.164309,20.672325,18.554168
5.558,19.958219,17.141684,20.665819,18.550308
5.56,19.95313,17.115357,20.655751,18.544829
5.562,19.936281,17.081802,20.637523,18.535154
5.564,19.90443,17.038679,20.608873,18.520434
5.566,19.862592,16.989431,20.573279,18.502081
5.568,19.816863,16.938916,20.53506,18.481447
5.57,19.767792,16.887312,20.494523,18.458696
5.572,19.714443,16.834125,20.451088,18.433584
5.574,19.659692,16.782341,20.407016,18.406653
5.576,19.602849,16.731888,20.361888,18.377421
5.578,19.544103,16.682514,20.315768,18.346167
5.58,19.489402,16.638342,20.272936,18.315132
5.582,19.440818,16.60069,20.234885,18.285181
5.584,19.396234,16.568108,20.20009,18.255502
5.586,19.360258,16.544231,20.171853,18.227507
5.588,19.337485,16.533143,20.153414,18.202138
5.59,19.326622,16.534028,20.143827,18.178794
5.592,19.321104,16.539473,20.138619,18.157697
5.593999,19.315772,16.543619,20.134276,18.139068
5.596,19.313052,16.549274,20.132437,18.122786
5.598,19.312634,16.555938,20.132925,18.108889
5.6,19.314159,16.562995,20.13555,18.097554
5.602,19.319498,16.572403,20.141663,18.089173
5.604,19.324582,16.580107,20.148266,18.082677
5.606,19.32466,16.581332,20.151857,18.076831
5.608,19.321145,16.577585,20.153356,18.071684
5.609999,19.313509,16.568194,20.152581,18.067639
5.612,19.299546,16.550719,20.148216,18.064943
5.614,19.277767,16.523,20.139636,18.06458
5.616,19.250543,16.488333,20.127911,18.065215
5.618,19.221166,16.45162,20.114359,18.064474
5.62,19.190806,16.414414,20.099552,18.061846
5.622,19.158122,16.37488,20.082865,18.058016
5.624,19.122539,16.33266,20.063795,18.052516
5.625999,19.082361,16.285605,20.04142,18.045632
5.628,19.038277,16.234493,20.016163,18.037393
5.63,18.995246,16.186273,19.990385,18.025959
5.632,18.95648,16.145414,19.965618,18.010112
5.634,18.919838,16.108888,19.940855,17.990648
5.636,18.886428,16.078412,19.916588,17.967257
5.638,18.857873,16.056444,19.893523,17.939347
5.64,18.834794,16.043891,19.871871,17.906467
5.641999,18.813871,16.035797,19.850347,17.870431
5.644,18.791613,16.026997,19.827584,17.833089
5.646,18.768297,16.018211,19.803488,17.793505
5.648,18.745046,16.010549,19.778857,17.75248
5.65,18.72249,16.004179,19.754435,17.711619
5.652,18.70229,16.001881,19.730713,17.669632
5.654,18.682332,16.000269,19.706967,17.627792
5.656,18.658761,15.992686,19.682181,17.589566
5.657999,18.629398,15.975782,19.655524,17.556153
5.66,18.596224,15.952708,19.627684,17.526263
5.662,18.561371,15.925921,19.599985,17.500229
5.664,18.525313,15.895923,19.572804,17.478329
5.666,18.486934,15.861427,19.545467,17.460425
5.668,18.449895,15.826819,19.519893,17.446233
5.67,18.417468,15.79596,19.497842,17.435631
5.672,18.388582,15.767449,19.478834,17.42895
5.673999,18.362222,15.740462,19.462066,17.425436
5.676,18.3376,15.714457,19.446847,17.424282
5.678,18.313949,15.688212,19.432947,17.425933
5.68,18.29288,15.66399,19.421044,17.42999
5.682,18.276499,15.644919,19.41192,17.435636
5.684,18.265982,15.632431,19.406194,17.442992
5.686,18.259754,15.624521,19.403085,17.45205
5.688,18.25574,15.618879,19.401368,17.462199
5.69,18.254313,15.61559,19.401375,17.474387
5.692,18.255939,15.615271,19.403347,17.488509
5.694,18.25591,15.613779,19.404134,17.500343
5.696,18.250845,15.608165,19.401497,17.506879
5.698,18.242839,15.600302,19.396869,17.510005
5.7,18.231099,15.589355,19.389589,17.508954
5.702,18.214852,15.574535,19.379017,17.502989
5.704,18.196405,15.558058,19.366768,17.494249
5.706,18.17206,15.536397,19.350312,17.479324
5.708,18.136572,15.504541,19.326032,17.45337
5.71,18.085859,15.458755,19.29117,17.412815
5.712,18.025404,15.404097,19.249445,17.362511
5.714,17.963497,15.348095,19.206439,17.309661
5.716,17.902421,15.292755,19.163709,17.256197
5.718,17.839087,15.23529,19.119171,17.199453
5.72,17.779466,15.181353,19.076784,17.144798
5.722,17.728251,15.135379,19.039659,17.096329
5.724,17.683056,15.095097,19.006211,17.051714
5.726,17.643666,15.06035,18.97631,17.011465
5.728,17.610172,15.031278,18.950032,16.976405
5.73,17.580731,15.006211,18.926209,16.944833
5.732,17.558174,14.987687,18.906629,16.91903
5.734,17.546715,14.9795,18.893964,16.90263
5.736,17.550379,14.985307,18.891181,16.898999
5.738,17.565098,15.001416,18.895358,16.904717
5.74,17.583251,15.020882,18.900614,16.91348
5.742,17.601016,15.040228,18.904037,16.922037
5.744,17.622083,15.062822,18.908497,16.933404
5.746,17.642528,15.08505,18.910807,16.944711
5.748,17.659189,15.104045,18.908266,16.953659
5.75,17.676004,15.123589,18.903487,16.963285
5.752,17.687709,15.138493,18.893458,16.969418
5.754,17.687051,15.141654,18.873838,16.966352
5.756,17.676367,15.135188,18.845666,16.955891
5.758,17.654784,15.118423,18.808815,16.937383
5.76,17.615634,15.085226,18.760133,16.905662
5.762,17.55021,15.028132,18.693793,16.853993
5.764,17.461654,14.950017,18.611334,16.784806
5.766,17.368177,14.865715,18.527405,16.712177
5.768,17.28499,14.78756,18.454311,16.64785
5.77,17.205139,14.709762,18.386543,16.586408
5.772,17.128766,14.63278,18.323941,16.528058
5.774,17.058572,14.559196,18.268377,16.474995
5.776,16.992547,14.487032,18.218696,16.425595
5.778,16.932258,14.417865,18.175699,16.381119
5.78,16.882337,14.356269,18.142048,16.345309
5.782,16.84491,14.304688,18.118846,16.319834
5.784,16.817886,14.261043,18.104889,16.303009
5.786,16.802162,14.225067,18.101076,16.295717
5.788,16.799732,14.19715,18.109267,16.299711
5.79,16.81392,14.179119,18.132446,16.317634
5.792,16.835928,14.166785,18.162652,16.342331
5.794,16.855418,14.155127,18.190533,16.36541
5.796,16.871781,14.143941,18.215438,16.386198
5.798,16.888094,14.134617,18.240256,16.407377
5.8,16.903937,14.12673,18.264838,16.429007
5.802,16.921605,14.121154,18.291441,16.45314
5.804,16.941949,14.118368,18.320738,16.480267
5.806,16.955357,14.114121,18.343865,16.502761
5.808,16.953186,14.104571,18.352857,16.51377
5.81,16.939391,14.091411,18.35137,16.516396
5.812,16.913061,14.074337,18.338542,16.509967
5.814,16.870834,14.051991,18.311248,16.491888
5.816,16.80746,14.022887,18.2648,16.458916
5.818,16.727627,13.988438,18.203409,16.414059
5.82,16.642285,13.951518,18.136785,16.363807
5.822,16.558891,13.914002,18.071612,16.312621
5.824,16.472227,13.874429,18.003352,16.257472
5.826,16.383875,13.833613,17.933047,16.199077
5.828,16.295736,13.792425,17.862001,16.138255
5.83,16.200422,13.748278,17.783589,16.069569
5.832,16.106748,13.704183,17.705873,15.999741
5.834,16.030186,13.665522,17.642813,15.940292
5.836,15.97898,13.634935,17.601856,15.897061
5.838,15.945908,13.609934,17.576485,15.864706
5.84,15.928542,13.590412,17.564497,15.842406
5.842,15.926013,13.576638,17.565058,15.830163
5.843999,15.943539,13.56987,17.582729,15.830657
5.846,15.972245,13.567573,17.609815,15.838957
5.848,16.000559,13.566557,17.636266,15.848741
5.85,16.026138,13.566388,17.66,15.858884
5.852,16.053271,13.568091,17.684777,15.87161
5.854,16.081327,13.570977,17.710168,15.886203
5.856,16.11165,13.575056,17.737431,15.903124
5.858,16.147411,13.581458,17.769278,15.924279
5.859999,16.179042,13.587439,17.797371,15.944403
5.862,16.196043,13.589955,17.812573,15.957689
5.864,16.198245,13.589354,17.814744,15.96407
5.866,16.189035,13.58619,17.806824,15.965385
5.868,16.168746,13.579708,17.789087,15.961758
5.87,16.137683,13.570263,17.761793,15.954088
5.872,16.095773,13.558681,17.724889,15.942793
5.874,16.042679,13.541718,17.678066,15.924626
5.875999,15.977967,13.516142,17.620928,15.896368
5.878,15.900437,13.482648,17.552435,15.85853
5.88,15.811935,13.441812,17.474198,15.811934
5.882,15.715199,13.393261,17.388588,15.756597
5.884,15.604172,13.334129,17.290342,15.689072
5.886,15.477258,13.264499,17.178076,15.609228
5.888,15.35896,13.193202,17.073082,15.528456
5.89,15.272559,13.128151,16.995556,15.457111
5.891999,15.214797,13.065144,16.942437,15.390666
5.894,15.1764,13.005729,16.906035,15.329673
5.896,15.151216,12.95446,16.881514,15.277995
5.898,15.139411,12.913889,16.869148,15.238206
5.9,15.143184,12.881738,16.870632,15.208275
5.902,15.154364,12.856155,16.879105,15.185435
5.904,15.165971,12.835789,16.888744,15.167529
5.906,15.182373,12.822602,16.903364,15.156867
5.907999,15.20147,12.814344,16.92093,15.151211
5.91,15.218681,12.807668,16.937237,15.147026
5.912,15.234195,12.802152,16.952228,15.143974
5.914,15.249482,12.799043,16.967325,15.143338
5.916,15.259259,12.796005,16.978309,15.142355
5.918,15.258623,12.791017,16.98127,15.138595
5.92,15.248225,12.785078,16.976766,15.133029
5.922,15.230755,12.778082,16.966877,15.125909
5.923999,15.208564,12.769394,16.953392,15.116974
5.926,15.182926,12.759147,16.93744,15.106469
5.928,15.152658,12.747525,16.918069,15.094417
5.93,15.116736,12.733508,16.894073,15.079874
5.932,15.073939,12.716181,16.864163,15.061961
5.934,15.022935,12.69584,16.82758,15.04075
5.936,14.966722,12.672689,16.786465,15.01677
5.938,14.909026,12.64676,16.743363,14.990498
5.94,14.848203,12.617057,16.697091,14.961038
5.942,14.782988,12.58373,16.646798,14.928343
5.944,14.722791,12.549725,16.599092,14.895611
5.946,14.67666,12.517678,16.560234,14.865771
5.948,14.64448,12.486211,16.529446,14.837782
5.95,14.620965,12.455703,16.504066,14.811365
5.952,14.601378,12.427544,16.48225,14.78706
5.954,14.583591,12.402443,16.463218,14.765146
5.956,14.569987,12.379707,16.447896,14.745352
5.958,14.5595,12.359351,16.435713,14.727662
5.96,14.551181,12.341492,16.426203,14.712142
5.962,14.547586,12.327065,16.421103,14.699711
5.964,14.546063,12.314884,16.418525,14.689226
5.966,14.541803,12.303037,16.415131,14.678827
5.968,14.532292,12.290493,16.40906,14.667492
5.97,14.520351,12.278344,16.402171,14.656271
5.972,14.503916,12.265891,16.3935,14.644556
5.974,14.480583,12.25233,16.38188,14.631642
5.976,14.449402,12.238498,16.367375,14.61814
5.978,14.412052,12.22389,16.350317,14.603721
5.98,14.370425,12.206803,16.330558,14.587132
5.982,14.326017,12.186013,16.308029,14.56744
5.984,14.278065,12.162471,16.282886,14.545268
5.986,14.226244,12.135843,16.254929,14.520567
5.988,14.170387,12.105565,16.223916,14.493143
5.99,14.107279,12.070596,16.188427,14.462039
5.992,14.038625,12.031652,16.14927,14.427812
5.994,13.971928,11.990869,16.109669,14.392621
5.996,13.913628,11.949926,16.07231,14.358207
5.998,13.860055,11.90695,16.035196,14.322928
6,13.812015,11.863524,15.999363,14.287976
6.002,13.772393,11.822275,15.966966,14.25546
6.004,13.743846,11.784239,15.939137,14.226172
6.006,13.725182,11.747989,15.91477,14.198953
6.008,13.71261,11.714603,15.893834,14.174796
6.01,13.702428,11.685238,15.876362,14.15476
6.012,13.695346,11.660391,15.862768,14.13921
6.014,13.692045,11.639107,15.852608,14.12736
6.016,13.691622,11.620241,15.845053,14.11833
6.018,13.693981,11.60319,15.839688,14.11157
6.02,13.700719,11.589016,15.837323,14.107716
6.022,13.70883,11.576406,15.836892,14.106213
6.024,13.714807,11.563749,15.837093,14.106334
6.026,13.71766,11.551033,15.837498,14.107749
6.028,13.719001,11.538833,15.838721,14.11083
6.03,13.718621,11.525959,15.840833,14.115836
6.032,13.716501,11.511432,15.844137,14.123266
6.034,13.71426,11.496707,15.85073,14.135377
6.036,13.709881,11.480511,15.857798,14.149038
6.038,13.70027,11.460528,15.861151,14.159656
6.04,13.684081,11.435708,15.858672,14.164869
6.042,13.663662,11.407762,15.853204,14.167752
6.044,13.636244,11.374792,15.842217,14.165685
6.046,13.598671,11.334626,15.822742,14.155582
6.048,13.547966,11.283758,15.795342,14.139784
6.05,13.4869,11.224941,15.760666,14.117942
6.052,13.420742,11.164958,15.71637,14.083814
